Country Name;Country Code;Indicator Name;Indicator Code;1960;1961;1962;1963;1964;1965;1966;1967;1968;1969;1970;1971;1972;1973;1974;1975;1976;1977;1978;1979;1980;1981;1982;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023;2024;2025
Pacific island small states;PSS;GDP per capita PPP (current international $);NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2816.693169;2837.263572;3004.609937;3091.736805;3262.605025;3419.595394;3555.202461;3510.372636;3544.842766;3730.034557;3706.974498;3787.309074;3889.339721;3983.186092;4214.417003;4384.147202;4566.403489;4632.758126;4756.976504;4701.219924;4870.088142;5079.467728;5277.872389;5533.164919;6180.805824;6582.254566;6724.998065;7034.813164;7174.351206;7198.701878;6387.426484;6218.58853;7370.84149;7981.847248;8401.452696
Post-demographic dividend;PST;GDP per capita PPP (current international $);NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;18052.33269;18709.47258;19327.342;19834.61245;20711.70759;21579.93581;22490.6358;23482.44408;24278.01522;25339.7854;26939.86917;27912.91065;28868.38763;29818.76029;31437.0451;32976.79093;35112.05027;36843.89161;37781.8037;36724.31421;38066.18328;39508.85889;40542.93027;42076.44634;43214.30846;44334.28754;45833.58134;47670.84098;49671.92292;52067.53394;51200.46911;56153.82012;61715.33497;64285.64615;67239.57695
French Polynesia;PYF;GDP per capita PPP (current international $);NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Qatar;QAT;GDP per capita PPP (current international $);NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;55658.83704;54758.67346;60386.9792;59124.92537;59415.31324;60321.06115;62331.31616;79218.96394;84486.17034;84690.02175;88848.62703;89804.86028;93176.4527;94120.28807;110957.7354;115250.3059;127180.6038;124055.5787;126014.9189;125897.5197;151646.2174;174619.9114;180939.4258;169203.2611;148389.109;102545.9396;89934.69201;99358.34033;110032.7132;107502.4698;82149.35738;116832.5703;122920.4988;128918.5493;126110.1088
Romania;ROU;GDP per capita PPP (current international $);NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5276.759253;4791.940873;4512.028805;4695.982395;4992.088957;5425.430044;5743.526491;5563.063837;5544.282916;5596.467727;5848.840986;6520.601053;7162.317314;7560.372298;8990.537276;9602.140134;11556.56925;13703.18955;16782.11664;16632.13177;17356.65886;18803.91625;19807.45796;19678.1283;20633.00931;21630.31437;23904.66829;26943.02364;29586.01465;33638.162;34385.76929;37730.37084;42214.6241;45769.61091;48712.17306
Russian Federation;RUS;GDP per capita PPP (current international $);NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8027.789063;7857.85498;6862.414551;6419.536621;5734.421875;5613.280762;5517.858887;5699.947754;5465.056152;5914.326172;6825.391602;7361.36377;8037.474609;9254.537109;10226.7666;11822.34668;14912.23438;16648.24219;20163.60938;19389.94141;20490.12695;22789.54297;24273.51758;26019.72656;25688.22656;23994.01367;24012.40234;25777.9043;28628.5625;30963.85352;31490.80469;38638.42969;40938.98828;44268.73047;47404.96484
Rwanda;RWA;GDP per capita PPP (current international $);NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;548.8163133;541.9657692;574.9312161;520.649889;310.8676174;513.763198;498.8819783;499.807343;527.9742519;554.2057727;609.2658555;669.8754364;759.6626129;774.5082373;832.2797193;914.2273664;1002.289494;1078.938852;1190.75758;1240.549726;1314.135595;1412.907522;1454.525079;1512.241713;1677.568697;1780.741716;1866.389685;1967.942866;2125.495227;2336.039673;2284.898898;2733.435668;3098.677006;3399.451746;3710.860404
South Asia;SAS;GDP per capita PPP (current international $);NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1196.933725;1229.057387;1297.621413;1363.635325;1452.191497;1558.509765;1666.887902;1732.361688;1821.59096;1962.83456;2050.007052;2153.167612;2229.421739;2403.296126;2612.051814;2856.176195;3129.719808;3407.963134;3543.887322;3779.974475;4084.558072;4336.461597;4712.832823;4923.133671;5117.573776;5353.196953;5729.000629;6077.776226;6648.987493;7088.516622;6969.472124;8015.356745;9129.601733;10176.35695;10972.88701
Saudi Arabia;SAU;GDP per capita PPP (current international $);NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;46214.20313;49295.45888;50355.39023;49503.21607;48903.56336;48052.39358;48569.14762;48795.65684;48867.23435;47494.65;48643.5915;47380.78784;45466.01107;48078.10307;51225.30927;53548.17919;54638.74123;55029.85343;57236.03346;54787.33751;58828.70752;64125.21772;65033.61618;62202.88592;62578.07084;53930.82739;49937.06681;53120.45725;59377.80254;59560.25379;47518.48775;62690.49666;71968.07496;71564.80003;71243.43118
Sudan;SDN;GDP per capita PPP (current international $);NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1467.993286;1598.869019;1709.705444;1793.81897;1805.203491;1902.430054;2005.609619;2358.260986;2427.795654;2475.06665;2616.4646;2769.422852;2898.138672;3058.10376;3215.236328;3407.351807;3637.32666;3836.489014;3937.526855;3731.614746;3805.627441;4112.21875;3710.376953;3724.959961;4260.571777;4217.010254;4470.35498;4252.421387;4199.250488;3914.225586;3348.578369;3248.975586;3355.378174;2420.657959;2127.400391
Senegal;SEN;GDP per capita PPP (current international $);NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1513.077291;1560.859684;1572.890094;1587.776527;1578.094605;1656.26725;1679.114941;1719.047998;1798.392;1893.032837;1963.275099;2043.852895;2026.777824;2130.507975;2236.294009;2350.20037;2422.097618;2499.315829;2580.719492;2605.722803;2662.504866;2684.949897;2764.261307;2768.768187;2853.804563;2994.280327;3101.123485;3234.361582;3380.215965;3647.951374;3752.919475;4173.677414;4530.220595;4777.614519;5110.399698
Singapore;SGP;GDP per capita PPP (current international $);NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;23815.15973;25530.3667;27021.84088;30062.13917;33057.5377;35090.06875;36872.70358;39286.43216;37559.61216;39948.78013;43781.26915;43109.06419;45083.25299;48778.29833;54383.80623;58821.69347;64060.5686;68804.98322;67735.34809;66212.96256;75400.5558;80052.3915;82107.72709;83088.31854;84555.24461;87156.18738;89901.81592;95744.18216;103963.3633;105335.292;101518.318;132617.354;143094.9499;143786.1363;150689.3016
Solomon Islands;SLB;GDP per capita PPP (current international $);NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1266.288496;1345.82244;1505.203729;1555.55102;1667.65156;1820.513835;1830.051989;1792.692829;1785.438492;1754.07161;1502.900891;1387.20798;1343.750896;1433.107714;1556.478409;1693.181842;1786.146441;1868.761071;1989.02116;2021.459146;2182.216008;2306.275067;2320.44909;2394.47004;2377.380531;2353.787282;2421.19012;2454.044224;2493.977692;2511.997887;2405.302562;2518.421624;2697.440432;2800.823718;2872.478762
Sierra Leone;SLE;GDP per capita PPP (current international $);NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1382.021621;1445.336653;1220.170573;1269.075267;1266.065837;1187.477204;1224.55526;1157.439293;1179.673091;1166.642306;1242.074318;1121.242599;1359.917254;1457.801678;1541.005714;1614.503621;1697.696804;1769.779721;1824.244984;1814.070869;1900.385152;2042.700091;2317.1914;2700.738078;2762.045537;2560.049858;2634.925243;2501.453155;2640.475668;2705.138547;2721.341845;2851.952081;3146.792944;3371.347542;3515.562713
El Salvador;SLV;GDP per capita PPP (current international $);NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2856.338347;2945.048638;3171.425335;3390.367812;3590.865156;3807.726038;3879.842698;4043.2305;4171.275786;4297.561292;4422.445106;4542.925872;4671.553028;4828.702971;4997.593853;5291.669623;5694.523309;5949.426406;6174.691552;6062.67572;6247.914527;6593.678068;6708.390322;7092.588521;7503.711058;7933.736979;8455.616148;8965.218909;9203.762163;9756.752186;9392.689138;10809.7134;11875.96481;12679.57688;13264.02709
San Marino;SMR;GDP per capita PPP (current international $);NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;44426.47544;47679.14662;52063.9463;53713.44833;57251.7956;57583.90694;60223.91285;61113.90187;63738.57387;67434.15601;71744.052;71723.62422;61969.82854;58926.14037;56239.95927;51274.21548;50770.36732;52909.22241;52247.20783;53033.05634;52463.41964;54460.90583;57444.11936;55206.58123;64745.13168;75941.48991;;
Somalia;SOM;GDP per capita PPP (current international $);NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;469.0717958;460.5769607;476.6386571;380.2753569;389.4317367;413.1852812;410.594586;424.6008564;443.8031869;467.0609221;491.52733;517.4752061;547.3741548;580.2849555;619.1582984;659.1375805;700.174058;739.2094693;773.7808622;815.131436;881.3831131;1002.932266;944.4045673;1127.719222;1341.389997;1468.504385;1596.814092;1551.614614;1548.097928;1454.333481;1392.46426;1486.757657;1556.523088;1600.763621
Serbia;SRB;GDP per capita PPP (current international $);NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5021.094934;5432.564292;6038.651605;6458.942134;5895.287442;6414.340959;6803.49185;7562.72725;8023.956583;8716.29241;9397.618528;10465.56308;11685.82205;13122.50307;13031.21452;13321.50669;14298.32378;14506.17927;15246.98912;15296.17628;15550.4859;16455.04762;17285.2171;18468.6661;20586.99394;21012.82518;23404.99711;26240.29787;28743.84482;31867.23896
Sub-Saharan Africa (excluding high income);SSA;GDP per capita PPP (current international $);NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1914.802678;1944.359565;1937.33513;1915.275823;1925.775547;1982.36406;2065.427277;2138.253182;2164.529589;2188.238624;2256.818472;2342.524918;2461.879983;2552.082189;2716.81369;2889.600469;3072.090342;3255.178422;3393.735186;3413.925759;3553.629104;3678.572801;3669.429119;3810.18189;3964.660736;3947.547119;3957.441969;4072.093274;4088.20747;4249.630661;4151.448283;4432.829502;4806.692017;4971.50598;5136.591259
South Sudan;SSD;GDP per capita PPP (current international $);NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2887.374159;2911.042973;2948.050015;2718.048479;1417.385664;1916.853559;1372.756185;1154.886863;;;;;;;;;
Sub-Saharan Africa;SSF;GDP per capita PPP (current international $);NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1778.878808;1800.326034;1788.046236;1770.910405;1779.822306;1831.616609;1910.083712;1975.753886;1996.213305;2018.273358;2081.747946;2161.767753;2268.539965;2347.316937;2501.440094;2663.210977;2833.909917;3006.069494;3137.806223;3161.140354;3296.307536;3418.877549;3418.689228;3552.718552;3715.326369;3715.023466;3746.969233;3864.90388;3888.604475;4048.571925;3976.606916;4247.462171;4609.493597;4779.426249;4949.77344
Sao Tome and Principe;STP;GDP per capita PPP (current international $);NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1504.39524;1539.928255;1556.172303;1581.485693;1622.619327;1662.678441;1692.579514;1714.387682;1753.904945;1801.548614;1830.366299;1897.874111;1944.998385;2093.504934;2170.941219;2329.01423;2550.59554;2650.103876;2801.835793;2845.735894;2858.568991;2914.212857;2694.657265;2945.736643;3233.356881;3171.509058;3319.542617;3436.310101;3941.032809;4655.484964;5144.535603;5732.694561;6033.681172;6149.981461;6229.508333
Suriname;SUR;GDP per capita PPP (current international $);NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6492.700496;6851.644616;6992.412606;6650.481846;6973.159469;6999.533875;7047.637076;7421.594154;7520.861783;7367.331915;7535.452942;7865.102623;8045.759827;8551.637429;9388.818908;10013.91961;10802.54818;11530.15655;12097.34912;12392.93336;13039.44912;13926.22262;15184.92547;16172.6962;16597.58535;16543.57431;14475.30696;17567.68024;17855.47871;19771.54739;16946.89424;18458.235;20078.83655;21135.54564;22066.73207
Slovak Republic;SVK;GDP per capita PPP (current international $);NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8632.672996;7618.053939;7265.583707;7564.174481;8172.848585;8806.029307;9496.042447;10134.72363;10665.70894;10725.6434;11367.56959;12368.65821;13291.78647;14090.07279;15167.92553;16570.25742;18909.77617;21233.03735;23714.13536;23065.37548;25384.49114;26201.65028;27022.77473;28075.43262;29108.07218;30156.0271;29867.98034;30245.78259;31509.81873;33985.67584;35327.94392;38346.09358;41096.0185;43949.85721;47180.84877
Slovenia;SVN;GDP per capita PPP (current international $);NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13481.83037;12689.39088;12287.47737;12967.26681;13965.88404;13628.19808;14279.02103;15253.30505;15992.44359;17006.74265;17887.77974;18765.44811;20004.2991;20918.24326;22590.79213;23682.37108;25576.51932;27469.0413;29460.94142;27214.46531;27582.49774;28715.634;28786.71055;29634.06576;30571.9753;31344.62897;33575.17754;36180.03845;38620.20454;42373.25064;41767.25799;45914.05724;51079.17807;53952.20473;56530.62968
Sweden;SWE;GDP per capita PPP (current international $);NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20381.8091;20688.10335;20792.10413;20724.55617;21842.94471;23068.85863;23942.84843;24811.03004;25895.35203;27496.43984;29629.89865;29949.21545;30987.26749;31791.57777;33809.3855;34198.38646;37679.72054;40814.29165;41906.69902;40073.14815;41956.12901;44332.52174;45206.98644;46098.23214;46841.40197;48785.15519;50289.76871;51474.11991;53122.43868;57046.44631;57489.26572;62731.70062;66375.61646;67258.8461;71030.46017
Eswatini;SWZ;GDP per capita PPP (current international $);NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3217.769369;3251.854561;3305.064474;3388.287379;3544.099943;3796.065254;3935.37444;4058.591078;4157.316064;4293.695844;4422.627704;4527.95314;4761.776683;5009.877827;5298.947854;5761.456107;6263.585013;6680.005578;6818.48144;6923.381882;7230.860044;7504.148966;7756.338257;8233.604068;8367.597161;8393.353937;8488.394326;8586.2981;8536.993947;9248.276369;9297.588102;9946.040554;10665.49942;11322.22863;11784.28006
Sint Maarten (Dutch part);SXM;GDP per capita PPP (current international $);NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;36454.08824;37736.40568;39730.54673;35520.51387;36178.18702;43514.23654;44587.59115;44845.10687;44479.29671;41653.2009;45715.69705;38901.48676;40507.06724;47005.46922;49826.11463;52084.79244
Seychelles;SYC;GDP per capita PPP (current international $);NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8954.945151;9387.464913;10242.98868;11019.56602;10691.77248;10808.81002;11930.79889;13457.57682;13674.54811;13852.8795;14637.95907;14614.83299;14569.62565;14141.723;14160.40717;15846.0514;17503.1965;19473.42068;18880.57486;18453.44107;18981.65865;21780.70756;22263.82216;22487.24977;24984.52692;25435.22899;28811.39703;30674.64873;32091.29887;34219.06137;31055.94421;29979.82727;29972.87583;31780.78383;33238.58003
Syrian Arab Republic;SYR;GDP per capita PPP (current international $);NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3265.070294;3455.89227;3502.175115;3737.657518;4592.838601;4772.461677;4650.066878;
Turks and Caicos Islands;TCA;GDP per capita PPP (current international $);NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;27668.76383;29246.59143;22712.49921;22316.44403;22974.07756;20614.34505;20907.68453;22477.73594;24012.87258;25578.22197;25685.7773;31151.47486;31173.37978;19530.02541;25056.48805;30220.82401;35336.74035;37954.38765
Chad;TCD;GDP per capita PPP (current international $);NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;962.4485625;1041.14162;1102.294449;928.9828793;1021.228444;1010.028488;1005.748471;1044.255134;1091.205445;1061.147431;1039.069553;1146.979593;1220.449859;1371.837334;1800.45646;2092.677043;2070.129788;2143.705353;2175.454809;2083.776117;2318.398443;2388.165121;2435.124082;2110.247051;2133.184412;2377.511372;2120.087516;2097.144255;2227.813354;2351.653398;2185.990342;2435.072747;2845.048383;2931.579009;2961.931924
East Asia & Pacific (IDA & IBRD countries);TEA;GDP per capita PPP (current international $);NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1484.284561;1627.96916;1810.033829;2017.785103;2241.43551;2475.448395;2707.983612;2903.977132;2927.811217;3109.61233;3381.222519;3646.290123;3953.088561;4339.059134;4804.756909;5380.530641;6072.822815;6911.024236;7563.717123;8113.949095;8929.288912;9782.789166;10642.04879;11304.59746;11887.14639;12284.07333;12885.99009;13640.30106;14752.37559;15858.96642;16193.22752;18167.70241;20149.11184;21909.43409;23509.26736
Europe & Central Asia (IDA & IBRD countries);TEC;GDP per capita PPP (current international $);NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6903.844094;6688.100519;6223.330886;6066.781744;5618.071345;5706.573598;5840.754033;6113.401563;5752.021839;5955.222979;6592.573709;6966.794681;7460.014165;8163.723579;9104.445348;10116.79434;11964.12007;13366.50091;15241.20463;14856.20296;15903.47468;17500.51776;18490.50106;19757.07326;20189.948;19984.44792;20549.82149;21926.09155;23474.00074;25300.64531;25732.49682;29735.64682;32847.65008;35472.00236;37643.25884
Togo;TGO;GDP per capita PPP (current international $);NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1110.16898;1107.335253;1057.160548;924.5626723;1081.801498;1140.399439;1217.776042;1372.748061;1318.336682;1331.98695;1314.737157;1320.135928;1357.009569;1439.851521;1427.002024;1367.510413;1407.067999;1387.200596;1429.306784;1474.184004;1537.054609;1615.982363;1645.313819;1715.361692;1803.149113;1879.6694;1932.927217;1985.525686;2067.091313;2214.713751;2356.758597;2577.201963;2852.064429;3071.512168;3239.091437
Thailand;THA;GDP per capita PPP (current international $);NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4450.521212;4914.081226;5346.680094;5834.316505;6341.241333;6900.738957;7322.414647;7147.612899;6589.558427;6901.271893;7289.104994;7632.016094;8148.437029;8824.06945;9545.338138;10169.04536;10912.44279;11723.09956;12062.15988;11964.05295;12932.26334;13227.45411;14616.64979;15215.94925;15365.31754;15791.17148;16671.25069;17573.33982;18876.22088;19963.39184;19163.74152;20242.77;22243.07477;23519.2121;24708.24394
Tajikistan;TJK;GDP per capita PPP (current international $);NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2582.741111;2416.746946;1721.382039;1453.734149;1148.383032;1005.614132;836.4290969;854.8235209;904.9667806;946.8250493;1036.129889;1138.743729;1256.952582;1395.646842;1550.07202;1672.73375;1810.291257;1966.221899;2120.018457;2171.360916;2291.078236;2455.972783;2679.069296;2918.56048;3151.724528;2975.470975;2913.856795;3017.003149;3069.103851;3459.973651;3653.959768;3985.912476;4514.175124;4963.582953;5405.980116
Turkmenistan;TKM;GDP per capita PPP (current international $);NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5320.537024;5117.427369;4350.533698;4422.125567;3658.742953;3404.84898;3636.479818;3222.379013;3431.576018;3980.654596;4208.665155;4401.303804;4392.823815;4536.197815;4798.153174;5489.345422;6163.850182;6901.017569;7915.547924;8285.01893;8971.616287;10282.72662;11035.45128;11722.80863;12476.53444;12714.81372;12919.37122;13278.40304;14368.46214;15477.72376;15090.9395;16434.13991;18340.11128;19828.92485;20407.80095
Latin America & the Caribbean (IDA & IBRD countries);TLA;GDP per capita PPP (current international $);NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6268.708438;6594.458891;6821.628347;7013.032522;7376.592296;7498.965127;7775.651263;8199.95259;8372.575729;8360.449653;8737.296933;8857.776126;8893.111633;9133.559169;9813.621952;10453.05107;11367.8998;12179.73486;12804.71204;12568.71343;13366.9437;14271.44849;14588.79573;15077.13418;15395.65523;15182.05585;15445.58525;16098.40839;16795.46348;17205.78051;16552.48557;18567.0149;20711.35762;21800.80306;22685.60678
Timor-Leste;TLS;GDP per capita PPP (current international $);NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;685.2793868;766.2868764;842.9378473;925.3698431;984.8068418;1043.407981;1116.287101;1148.894696;1107.952821;818.9739755;1483.170001;1618.644041;1416.885539;1355.186428;1378.854099;1434.821978;1377.113452;1515.708967;1675.045695;1810.186058;1955.329695;2065.96056;2386.1359;2566.030707;2859.860616;3107.571902;3390.762216;3463.117303;3561.287738;4556.614257;6132.082998;6824.792339;5728.221473;4806.140143;4758.39202
Tonga;TON;GDP per capita PPP (current international $);NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2415.756733;2652.475632;2716.304197;2882.299067;3087.69302;3346.799522;3409.537317;3433.840911;3527.026472;3635.699602;3833.927676;3955.228545;4170.937249;4231.453629;4235.120413;4314.547198;4327.446619;4315.944506;4600.348829;4383.811302;4465.4605;4855.429237;4996.444609;5119.694753;5335.915838;5471.79687;5920.157387;6229.070199;6402.757237;6488.597446;6689.85929;7034.92497;7393.796489;7852.764981;
South Asia (IDA & IBRD);TSA;GDP per capita PPP (current international $);NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1196.933725;1229.057387;1297.621413;1363.635325;1452.191497;1558.509765;1666.887902;1732.361688;1821.59096;1962.83456;2050.007052;2153.167612;2229.421739;2403.296126;2612.051814;2856.176195;3129.719808;3407.963134;3543.887322;3779.974475;4084.558072;4336.461597;4712.832823;4923.133671;5117.573776;5353.196953;5729.000629;6077.776226;6648.987493;7088.516622;6969.472124;8015.356745;9129.601733;10176.35695;10972.88701
Sub-Saharan Africa (IDA & IBRD countries);TSS;GDP per capita PPP (current international $);NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1778.878808;1800.326034;1788.046236;1770.910405;1779.822306;1831.616609;1910.083712;1975.753886;1996.213305;2018.273358;2081.747946;2161.767753;2268.539965;2347.316937;2501.440094;2663.210977;2833.909917;3006.069494;3137.806223;3161.140354;3296.307536;3418.877549;3418.689228;3552.718552;3715.326369;3715.023466;3746.969233;3864.90388;3888.604475;4048.571925;3976.606916;4247.462171;4609.493597;4779.426249;4949.77344
Trinidad and Tobago;TTO;GDP per capita PPP (current international $);NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6877.621348;7273.636677;8129.044288;8209.290378;8630.588924;9099.034301;9882.725718;10768.80453;11735.14017;12812.41551;13953.13615;14797.10384;16141.23573;18742.64192;20673.74584;23536.02687;27393.35055;29354.52901;30807.28485;29601.61945;30778.31274;31077.79697;31883.22975;31746.20509;32026.53057;29825.46432;28231.69578;28504.59284;28680.2672;29453.523;26862.94177;30424.66489;32988.80938;34620.38605;36021.12596
Tunisia;TUN;GDP per capita PPP (current international $);NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3779.684674;3975.398016;4292.152883;4401.199601;4555.486839;4686.170398;5039.71098;5332.779911;5579.387257;5929.900902;6278.986809;6593.381965;6715.110784;7098.423562;7671.84536;8116.954899;8728.657125;9479.350639;9975.022321;10237.089;10555.0887;10435.99567;10614.5313;10671.56973;10946.89358;10782.54384;10993.66385;11288.78001;11841.4062;12494.79057;11918.06621;12444.3264;13608.07258;14009.51923;14451.2545
Turkiye;TUR;GDP per capita PPP (current international $);NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8205.261394;8412.979358;8967.101701;9748.075095;9251.957507;9960.45256;10675.67124;11489.81795;8759.1725;8461.293666;9308.419656;8995.309319;9134.341208;9451.284583;10726.89642;11756.93103;13495.4269;14866.42771;16038.29562;15442.11732;17343.67713;19590.95104;20627.49206;22373.24656;24105.0238;25862.6846;26695.91569;28193.17449;28299.39554;28461.17787;28680.20063;31338.26652;39101.07481;42326.16444;43932.08222
Tuvalu;TUV;GDP per capita PPP (current international $);NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1675.795038;1768.858373;1836.988807;1938.957754;2164.791931;2083.057392;1981.502592;2203.625151;2559.928543;2543.443196;2597.252083;2595.916511;2915.300376;2770.100162;2764.913896;2727.664931;2787.109566;3034.349163;3291.097724;3081.938906;2945.128925;3175.928412;3170.401061;3277.213343;3418.852643;3775.755659;4030.862415;4226.718747;4431.731866;5209.700021;5122.19828;5352.978625;5661.143848;6151.01047;
Tanzania;TZA;GDP per capita PPP (current international $);NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;925.3573608;952.0974731;955.3916016;959.3213501;957.7210083;981.4041748;1025.871582;1058.787964;1081.615234;1119.955933;1163.643677;1228.522339;1302.055542;1379.457764;1482.162109;1598.037476;1706.548462;1820.001343;1908.373535;1972.167847;2069.401855;2211.466797;2083.484863;2176.216553;2221.179688;2317.279785;2434.699951;2472.493164;2727.880127;2981.874512;3290.609863;3493.083008;3799.862305;4018.516602;4220.796387
Uganda;UGA;GDP per capita PPP (current international $);NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;665.8775546;703.1775733;718.8766313;770.127662;809.3194817;896.6723809;969.3804494;1006.775009;1036.734318;1099.864764;1124.209582;1172.683175;1254.982035;1320.239916;1405.242884;1496.509478;1659.725291;1794.535189;1930.708695;2014.608794;2091.559631;2267.722704;2031.946695;2044.881825;2134.009163;2189.964859;2165.297594;2157.957475;2312.057528;2441.374452;2532.219501;2684.920359;2919.177754;3097.637024;3275.76316
Ukraine;UKR;GDP per capita PPP (current international $);NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7590.544922;7148.48291;6568.333008;5766.296875;4564.644531;4124.29541;3812.245605;3794.178467;3794.339111;3871.326416;4228.116211;4746.85791;5122.841309;5764.01123;6663.467285;7142.106934;7971.196289;8900.444336;9323.722656;7994.615723;8453.299805;9126.608398;9552.314453;10903.8252;10493.74512;9921.833984;10864.65723;11536.08105;12554.84863;14217.48633;15541.02734;17846.4082;14770.07129;17665.34375;18550.46289
